Simulated Image Name,Row Number,Input x_cen,Input y_cen,Input Flux,Input Separation,Input Positional Angle,Input Contrast,Output x_cen,Output y_cen,Output Flux,Output Separation,Output Positional Angle,Output Contrast,Recovery?
simulated_im_10_index_12,9018,409.82313361723874,224.6391820185941,151960.09104741705,4.645811617798368,113.47126734946715,4.671008792718683,408.8094223263979,224.64099474674452,16980.417845804728,4.369043678505342,101.95736738013886,4.758544779082988,No
simulated_im_10_index_5,4028,620.3399751456542,465.2580148859131,154024.1694320304,2.247772933099533,89.0973057035553,3.9093451353687874,620.3528169743763,465.2527736340937,17112.14065086514,2.946970805732011,92.75560794409444,4.062913869354956,No
simulated_im_10_index_3,2365,469.9202400067671,555.0680488431553,242233.47131708576,3.520558767659667,86.41022034014075,0.5266789396378555,468.92211811673735,555.0518641785463,17306.822725296774,3.5571733778468397,87.29866272565341,0.5048968169025075,Yes
simulated_im_10_index_12,9485,799.5797505126887,974.9977920208484,242778.87879411803,3.4856263764277107,162.8612862365253,0.520282355893252,798.8529397950306,973.7582847717848,16637.212936141023,3.8197041446240774,160.68163490768177,0.5019080988009487,No
simulated_im_10_index_3,2929,979.9618360939977,135.09371526542404,204108.90608886705,0.04521888437729327,40.29760086494704,1.105149608771529,978.9677584104081,135.11060798288796,16832.646594487574,4.743796771252297,29.661037346847365,7.480219520145209,No
simulated_im_10_index_7,5947,980.3054051744933,915.4247203064544,157790.92440051516,2.4316190502374417,87.96599099530248,3.2010577447911626,980.2667961021156,915.438508258664,16742.57289715128,1.3552793168222954,95.44864852258507,2.5625709909512806,No
simulated_im_10_index_3,2714,769.8312797783552,824.8433869926638,180177.64301832253,3.3604386101105006,174.2454310547642,1.7379985714279134,768.8299236130296,823.8244815782527,16988.27339559508,3.305049648335628,174.9088335952718,1.6814018286258154,Yes
simulated_im_10_index_3,2337,439.7933184019637,735.0403766359792,177686.9716921325,1.362602360013963,95.74571573419809,1.8312976652804345,438.80296681142045,735.0484935931718,17080.353017749603,1.1650540497196913,89.93609312360343,1.6999402240112313,No
simulated_im_10_index_10,7945,770.4160321036507,675.142049805081,155843.88202327953,4.996361624065029,178.76902893821253,3.5100665474290054,770.4090410838979,675.1242818499911,17061.636621600024,4.891483883525514,175.8690289872241,3.61652973944312,No
simulated_im_10_index_12,9289,650.3756770669651,194.86981606886977,151609.73667918463,2.200974939267868,68.06506613493383,4.8767102565984715,650.3675734078078,193.87782622338324,17325.85939352178,4.487250538783619,44.59819203223564,4.90312472591049,No
