Simulated Image Name,Row Number,Input x_cen,Input y_cen,Input Flux,Input Separation,Input Positional Angle,Input Contrast,Output x_cen,Output y_cen,Output Flux,Output Separation,Output Positional Angle,Output Contrast,Recovery?
simulated_im_10_index_12,9394,739.5079612932831,285.34737115582993,156025.38608940432,3.720957600801556,130.0167363054892,3.4772443708913805,738.5304211057821,285.3475981065042,17165.913539077508,3.9258494383944242,127.91044017808639,3.3087724507375675,No
simulated_im_10_index_7,5286,410.3565879460499,464.6814393825511,153859.93479317246,4.995421723283374,97.3184911145704,3.9537978612879217,409.35637792884575,463.6941081345554,17250.15882089513,4.79521201123167,99.56593635298395,3.7635885990271674,No
simulated_im_10_index_9,7289,860.2930116450167,375.4013046928271,156525.89410265745,4.299127793509749,140.7483656439127,3.391561333032737,860.3121985124109,375.3789556136099,17109.97890849684,4.849913485630877,134.81513029001232,3.413900058782749,No
simulated_im_10_index_11,8470,590.313905266875,104.59921438926561,295831.2136298995,1.5727733111655922,29.451133559669657,0.02957615620741461,589.3352716583715,103.55185440383676,17188.111723369107,1.5924813968848512,32.617545785931654,0.02136360471172349,Yes
simulated_im_10_index_2,1730,560.2892633562919,885.4548903881935,185603.1621506168,2.374054054887739,109.67344305446846,1.5588726311075818,560.3100240489232,885.4268337976617,16790.169676337904,2.6560643974266367,113.21112345153365,1.6685263505311712,No
simulated_im_10_index_0,489,799.5847809542084,375.08494678449307,200393.25712589434,2.688519139912729,101.52687060811645,1.1822872004191338,798.5576791755412,375.09464020478737,17079.744878674155,2.1597952014068484,91.58268241197479,1.1255912622040667,No
simulated_im_10_index_0,119,470.354240703021,494.7877601005392,223508.9875405479,4.496171080399984,89.17294338002932,0.7728399269833934,470.34664991267147,493.81594549507196,16962.333970859912,4.549093908345453,89.51373061150201,0.7407953726751767,Yes
simulated_im_10_index_11,8305,440.042377892493,255.40657813341136,167615.2184717463,4.701176139729853,143.19524653869644,2.320704931218588,440.0444087329971,255.4189689799858,16799.897536352324,5.0078880999982465,140.87224482530195,2.3851954095542807,No
simulated_im_10_index_1,1287,830.2006220348676,855.1862130584092,159677.31958550238,4.378654866574655,97.36320728731795,2.9675250211175337,830.1900485219704,855.1656105694351,17252.109267472933,4.481040484033709,97.17173874651041,2.858060909410637,Yes
simulated_im_10_index_4,3715,1010.4241921910825,254.82260707111024,244412.25112164358,1.1068294847944449,75.79519768850156,0.5013484063889637,1009.6568232547012,254.5519579886119,17058.21672657376,1.0703307052713695,55.22850713839702,0.7918840814736924,No
simulated_im_10_index_7,5486,590.4023635702142,344.6282209183677,156122.62762742853,4.359776734063444,16.199258668641505,3.4600596115674755,590.3982026038325,343.61376158909786,17003.729937513803,4.0706911045865795,15.473979698021566,3.7349617555715944,No
simulated_im_10_index_0,714,979.5989605591652,1004.7057697202581,267874.85483753635,4.708211932479787,124.83130582073754,0.2605261648337837,978.5948946207733,1003.7357422509954,16731.487327509927,4.711385432502131,124.50605943421245,0.26549728730493966,Yes
simulated_im_10_index_12,9018,410.2704323262884,225.32080617201623,156382.02911459486,4.732310435927936,131.9541848577039,3.415505239065682,410.2842929039987,225.3380802039735,16941.406265511356,4.952475307742155,134.1763759329246,3.5187285614546657,No
simulated_im_10_index_5,4028,619.6250809657382,465.1923528822932,221920.89180135384,3.12047942168507,102.78658585326517,0.7965306079190535,618.6038392015606,465.1795736162621,17177.282479723784,2.8571440073810894,98.15166860546238,0.8109668911288005,No
simulated_im_10_index_3,2365,470.4729713199531,554.5177519045742,182362.26276020432,1.5176412257610878,80.9382907133979,1.662283953711634,470.2631749598216,553.7894927300914,17183.97506520212,1.7986338588619717,82.25965550943896,2.0776862812492807,No
simulated_im_10_index_12,9485,799.913962804129,975.0357457389531,215355.11959899703,4.672354663737713,173.70803201711036,0.900363391484148,798.8952621502294,975.069356022582,16524.522396151777,4.675794372736794,173.40915587426215,0.9703445057735001,Yes
simulated_im_10_index_3,2929,979.7459641956925,135.338008348467,239118.09203066005,1.5862473194220232,37.13029356168072,0.5639568994533767,979.8619177663827,135.02068998507875,16756.547576952787,1.58549764986036,23.387297784086087,0.007237073017171772,No
simulated_im_10_index_7,5947,980.0235824581139,914.948619852039,183681.65582822057,1.8233270579134713,179.26199490415308,1.6189891849817737,980.0131369109633,913.9263504254484,16968.780319291203,1.9782783387650207,171.51140780002262,1.6919413327005253,No
simulated_im_10_index_3,2714,769.7692896856868,824.7547201289688,212893.1300424307,4.647916240233577,66.80712382363936,0.9420090216045232,768.778373081091,823.7638827119569,16804.209535302092,4.758687197640245,71.24324375007066,0.9307452525410769,No
simulated_im_10_index_3,2337,439.8571938521537,734.637719911204,155183.91250147283,4.769199483822208,138.9165024963276,3.6385443423341908,438.85122443712686,733.6538576755487,17217.87975277958,4.967334480978105,135.73273278789634,3.42831040919239,No
simulated_im_10_index_10,7945,770.2397270145611,674.8843249238353,234805.34888340897,2.113749610041385,131.74813158629186,0.6177702385376899,770.0007956823229,674.0540815445826,17093.79259332029,1.8038236506664174,126.87518580872606,0.7269278064269564,No
